datetime,daily_return
2020-01-07,0.00851337261561181
2020-01-08,-0.002055876908343703
2020-01-09,0.014848087392537502
2020-01-10,0.004448749250721267
2020-01-13,0.0070696998257406335
2020-01-14,0.006830878215527201
2020-01-15,0.007864763578741057
2020-01-16,0.00462679273088108
2020-01-17,0.00035140196064614775
2020-01-20,-0.005243146151533204
2020-01-21,-0.004450691290782336
2020-01-22,-0.00300543687627996
2020-01-23,0.008869129491258104
2020-01-24,0.004095892555342601
2020-01-27,-0.00438126462565007
2020-01-28,-0.0033538783453967167
2020-01-29,0.008538039833063529
2020-01-30,-0.012717447060798078
2020-01-31,-0.00694488669037587
2020-02-03,-0.018634442007205883
2020-02-04,0.01771518637017937
2020-02-05,0.01181601271065305
2020-02-06,0.00409326913090725
2020-02-07,0.001891815855624241
2020-02-10,-0.009640278887908527
2020-02-11,0.002512065669534627
2020-02-12,-0.0008230554651775401
2020-02-13,0.0002374124816907799
2020-02-14,-0.005189364186357557
2020-02-17,-0.008264639811375988
2020-02-18,-0.004220790757263326
2020-02-19,0.016285976622659525
2020-02-20,0.004453417390733286
2020-02-24,-0.01972591914381211
2020-02-25,-0.002654412436899898
2020-02-26,-0.011216144327318522
2020-02-27,-0.00550076789047499
2020-02-28,-0.04257036244979758
2020-03-02,-0.0058083579728992795
2020-03-03,0.019734376065093307
2020-03-04,-0.00849943681045822
2020-03-05,0.0025626315436612663
2020-03-06,-0.020680807721812387
2020-03-09,-0.0430130530873915
2020-03-11,-0.007088198186303069
2020-03-12,-0.09054397044453519
2020-03-13,0.02719095260901938
2020-03-16,-0.06266802333797371
2020-03-17,-0.015126446201344082
2020-03-18,-0.045107201386472125
2020-03-19,-0.044714899494608
2020-03-20,0.04667852692402633
2020-03-23,-0.1174449736277661
2020-03-24,0.015338492971999752
2020-03-25,0.03544164315687131
2020-03-26,0.037384421662571034
2020-03-27,0.0029564613192719445
2020-03-30,-0.024218940010158507
2020-03-31,0.031692324963642146
2020-04-01,-0.018362238925591284
2020-04-03,-0.008027517914035802
2020-04-07,0.06713628270288961
2020-04-08,0.011790204979066481
2020-04-09,0.041778086206475135
2020-04-13,-0.002384941415175431
2020-04-15,0.004306981591566475
2020-04-16,0.015778317258557002
2020-04-17,0.022996461642703827
2020-04-20,-0.004578784966062815
2020-04-21,-0.0253691240004791
2020-04-22,0.00787220565179214
2020-04-23,0.01321431434656128
2020-04-24,-0.017609553548302407
2020-04-27,0.013897550195715322
2020-04-28,0.005951707887297537
2020-04-29,0.009233260792139876
2020-04-30,0.025790995385014823
2020-05-04,-0.0411222588501212
2020-05-05,-0.008921963219255752
2020-05-06,0.010152365357133151
2020-05-07,-0.004470951395013078
2020-05-08,-0.003451070970275773
2020-05-11,0.005781840376835168
2020-05-12,-0.0029917704622349703
2020-05-13,0.02223380823764483
2020-05-14,-0.011200502174467372
2020-05-15,0.0004250413196335375
2020-05-18,-0.032543937053259385
2020-05-19,0.005424790900367178
2020-05-20,0.01680003910729092
2020-05-21,0.007690852632742363
2020-05-22,-0.007045599205408222
2020-05-26,0.007055672625850167
2020-05-27,0.015406327627073347
2020-05-28,0.013987008492704657
2020-05-29,0.013732348999943874
2020-06-01,0.026624964237643413
2020-06-02,0.014309104804665712
2020-06-03,0.011488420922947752
2020-06-04,0.002438501497375643
2020-06-05,0.020124088976061064
2020-06-08,0.005012804627660684
2020-06-09,-0.007176202743887001
2020-06-10,0.006447144239644639
2020-06-11,-0.015000518796962521
2020-06-12,0.006525509668717296
2020-06-15,-0.0075403135899844735
2020-06-16,0.004956291407064113
2020-06-17,0.0020818705309311927
2020-06-18,0.014625977342784067
2020-06-19,0.01363726338790969
2020-06-22,0.014281208447988022
2020-06-23,0.01575404342704936
2020-06-24,-0.013889380050534706
2020-06-25,0.002454042920440482
2020-06-26,0.004175400602541432
2020-06-29,-0.01178460118674225
2020-06-30,0.0004040264276622113
2020-07-01,0.00512451878833912
2020-07-02,0.011493782477203125
2020-07-03,0.00867837088465463
2020-07-06,0.016222114047075416
2020-07-07,0.0037245375582097727
2020-07-08,-0.004737565524434672
2020-07-09,0.005317591723344328
2020-07-10,-0.005539555629208563
2020-07-13,0.0026746205337281484
2020-07-14,-0.014243118264654107
2020-07-15,0.001418851666511747
2020-07-16,0.004378424922773401
2020-07-17,0.01628323828109543
2020-07-20,0.010296836090870317
2020-07-21,0.004475279022365426
2020-07-22,-0.003111719422911023
2020-07-23,0.009282580516751501
2020-07-24,-0.0023037974277651803
2020-07-27,-0.004685530959479164
2020-07-28,0.01270167013431863
2020-07-29,0.00438533963470414
2020-07-30,-0.007513613902233855
2020-07-31,0.0059884431713575674
2020-08-03,2.4374576806375247e-05
2020-08-04,0.013528968675869111
2020-08-05,0.006108884114456475
2020-08-06,0.008592596540225672
2020-08-07,0.0031487227739956775
2020-08-10,0.012494097639626627
2020-08-11,-0.0018229001361976872
2020-08-12,-0.0009852620016394904
2020-08-13,0.009448032522857674
2020-08-14,-0.003634051135494305
2020-08-17,0.008042324752449273
2020-08-18,0.014007685815148389
2020-08-19,0.007580573139953528
2020-08-20,-0.000555899406867498
2020-08-21,0.00562334993714878
2020-08-24,0.004570925744921459
2020-08-25,0.00046298307553936365
2020-08-26,0.0061665302642843495
2020-08-27,0.004219487018587323
2020-08-28,0.0009770072214481309
2020-08-31,-0.03588021777675543
2020-09-01,0.007960730606066174
2020-09-02,0.011189568172135326
2020-09-03,0.006661959531852768
2020-09-04,-0.015819189953333417
2020-09-07,-0.003489395562315
2020-09-08,-0.010119920205849463
2020-09-09,-0.00590695915326504
2020-09-10,0.009547529532658108
2020-09-11,0.008840670997900067
2020-09-14,0.019165025431855633
2020-09-15,0.006356759712083202
2020-09-16,0.005900863866208338
2020-09-17,-0.0032282447167080097
2020-09-18,0.0005809840801155531
2020-09-21,-0.03350743229052792
2020-09-22,-0.013529410108035106
2020-09-23,0.001965199673135045
2020-09-24,-0.02871150502643701
2020-09-25,0.028029883753729563
2020-09-28,0.026081012612729812
2020-09-29,-0.0016814037829092688
2020-09-30,-0.0006340216032166945
2020-10-01,0.008948772466570038
2020-10-05,0.009381449950383628
2020-10-06,0.0038090543461289624
2020-10-07,-0.0005787363673543541
2020-10-08,0.0036951798816274362
2020-10-09,-0.0013189878183283955
2020-10-12,-0.0020930767561987526
2020-10-13,0.0005164336273105191
2020-10-14,-0.0013365941119972172
2020-10-15,-0.018070168003340596
2020-10-16,0.010910810653481777
2020-10-19,0.009106316988839241
2020-10-20,0.005112751366894086
2020-10-21,0.002954054059255616
2020-10-22,0.003707667004474307
2020-10-23,0.004521755374410331
2020-10-26,-0.013081544230982135
2020-10-27,0.0094017769090517
2020-10-28,-0.009384653920782193
2020-10-29,-0.004277212269819309
2020-10-30,0.0011909140054390836
2020-11-02,-0.0013759648693580917
2020-11-03,0.008057751892987712
2020-11-04,0.004976819591467926
2020-11-05,0.017839426993486743
2020-11-06,0.004744177035368266
2020-11-09,0.011185882130644205
2020-11-10,-0.002773703532683867
2020-11-11,0.009745038634491074
2020-11-12,0.005093514660205215
2020-11-13,0.005947832654295881
2020-11-14,0.006595038969470407
2020-11-17,0.007149620604853139
2020-11-18,0.005589724770889822
2020-11-19,-0.004823152494028945
2020-11-20,0.007561223925901423
2020-11-23,0.012459550740842998
2020-11-24,0.00869908963891308
2020-11-25,-0.013837975136889441
2020-11-26,0.00934734817806867
2020-11-27,0.009642878534942943
2020-12-01,0.010814313493957934
2020-12-02,0.007578514397399814
2020-12-03,0.012942735874931516
2020-12-04,0.008554176179970629
2020-12-07,0.00928853264482601
2020-12-08,-0.001753103782907528
2020-12-09,0.005239341454979766
2020-12-10,-0.0036403536399106555
2020-12-11,0.003758566644011938
2020-12-14,0.0035545593166584188
2020-12-15,0.0013607409070504784
2020-12-16,0.01313127351501121
2020-12-17,-0.000855307658209968
2020-12-18,0.003333679405826677
2020-12-21,-0.04185688949517144
2020-12-22,0.01458975593996975
2020-12-23,0.023899128874964124
2020-12-24,0.004023816966682263
2020-12-28,0.01095035774187184
2020-12-29,0.0005924865668829251
2020-12-30,0.0032133461412028525
2020-12-31,0.0031766010666055104
2021-01-01,0.00933035839550109
2021-01-04,0.01745505928526261
2021-01-05,0.008821077516221132
2021-01-06,0.0025037856665636464
2021-01-07,0.008799606582192919
2021-01-08,0.010248111580272248
2021-01-11,0.004252122696159507
2021-01-12,0.0030161823023301965
2021-01-13,-0.0020252353293568003
2021-01-14,0.0016391714924398335
2021-01-15,-0.010929504073434806
2021-01-18,-0.015081263237850818
2021-01-19,0.016821994944604804
2021-01-20,0.007099452105985305
2021-01-21,-0.008941341776668834
2021-01-22,-0.011729327877046284
2021-01-25,-0.009526580537037387
2021-01-27,-0.010753261622817737
2021-01-28,-0.003042454786031838
2021-01-29,-0.008589802216410624
2021-02-01,0.02986453677433804
2021-02-02,0.023522820719326824
2021-02-03,0.010821916593893048
2021-02-04,0.01361389379241591
2021-02-05,-0.0042820877927057495
2021-02-08,0.015549057643367637
2021-02-09,0.00300525910026407
2021-02-10,0.005227820094063874
2021-02-11,0.006262873633101683
2021-02-12,-0.0014207081265098056
2021-02-15,0.0010101916032142176
2021-02-16,-1.3729071301608711e-05
2021-02-17,0.002233613913985537
2021-02-18,0.004683014671896818
2021-02-19,-0.010192709618607675
2021-02-22,-0.01269708230255996
2021-02-23,0.00962220319467017
2021-02-24,0.010282871570346082
2021-02-25,0.014312756176481749
2021-02-26,-0.019253808735165252
2021-03-01,0.017049026684583045
2021-03-02,0.017242071169132272
2021-03-03,0.009445823516419817
2021-03-04,0.0008462689256061872
2021-03-05,-0.016898183914648826
2021-03-08,0.0026075909479122725
2021-03-09,-0.005004739804434389
2021-03-10,0.011746982965029112
2021-03-12,-0.0032424986782892437
2021-03-15,-0.002450711440909976
2021-03-16,0.005585791924831338
2021-03-17,-0.020486433743887582
2021-03-18,-0.01349985211807133
2021-03-19,0.011507029078999155
2021-03-22,0.006745784102939903
2021-03-23,0.0036497292433462984
2021-03-24,-0.01691490977356279
2021-03-25,-0.01916893829372422
2021-03-26,0.013375557818763161
2021-03-30,0.014641753716899254
2021-03-31,-0.0012749115824393247
2021-04-01,0.01879344755179485
2021-04-05,-0.010900255669214598
2021-04-06,0.010390177067328045
2021-04-07,0.011142603881975145
2021-04-08,0.007920134704856663
2021-04-09,0.0010768147934160184
2021-04-12,-0.04224925617537804
2021-04-13,0.010178985434605898
2021-04-15,0.0020892568251787338
2021-04-16,0.012451694900949307
2021-04-19,-0.016545763241440747
2021-04-20,0.001413664437324536
2021-04-22,0.0023880652041751212
2021-04-23,-0.0003130571658619461
2021-04-26,0.00884470912165224
2021-04-27,0.01430655190697033
2021-04-28,0.008606701922126495
2021-04-29,0.0005737579151862948
2021-04-30,-0.002571651949951792
2021-05-03,0.006173022645056122
2021-05-04,-0.004209286059621412
2021-05-05,0.009787617172749154
2021-05-06,0.01225609125800695
2021-05-07,0.004301692468198498
2021-05-10,0.012915688610521186
2021-05-11,0.008055951066616534
2021-05-12,-0.008986672799100221
2021-05-14,-0.009324971880196193
2021-05-17,0.01233883313151928
2021-05-18,0.011711226503026213
2021-05-19,0.0022914870264104125
2021-05-20,-0.004567134110954644
2021-05-21,0.006168367094041556
2021-05-24,0.004535086118155123
2021-05-25,0.0023187153705265455
2021-05-26,0.005118303592531425
2021-05-27,0.002802719216693802
2021-05-28,-0.0002481918314290134
2021-05-31,0.005902683117679405
2021-06-01,0.00018338945692861636
2021-06-02,0.009285542721949088
2021-06-03,0.012067333080228183
2021-06-04,0.005371152987297341
2021-06-07,0.0135756633916948
2021-06-08,0.005720336390387803
2021-06-09,-0.006031869702463295
2021-06-10,0.012314922318051952
2021-06-11,0.0025735527680342254
2021-06-14,-0.003981348386530599
2021-06-15,0.004715165992049192
2021-06-16,-0.007233968667495967
2021-06-17,-0.016676567722397662
2021-06-18,-0.005968351459776543
2021-06-21,0.09041598032153321
2021-06-22,0.003128596535255374
2021-06-23,-0.003061106779212494
2021-06-24,0.0008009298184515185
2021-06-25,0.007500772426547379
2021-06-28,0.003220374753455354
2021-06-29,-0.003328699877783528
2021-06-30,0.004203037133131592
2021-07-01,0.0032752606021725244
2021-07-02,0.005374948257031249
2021-07-05,0.0076733831338263395
2021-07-06,-0.0038784301055197865
2021-07-07,0.0033887716548651405
2021-07-08,-0.0034437307241088184
2021-07-09,0.002111780969706954
2021-07-12,0.003740245258679247
2021-07-13,0.006975863738283494
2021-07-14,0.006187671251774002
2021-07-15,0.005541586777253594
2021-07-16,0.00387400137347962
2021-07-19,-0.0039005450341028894
2021-07-20,-0.012903947769883014
2021-07-22,0.013050824671526
2021-07-23,-0.00016543001483575396
2021-07-26,0.00045311590126898005
2021-07-27,-0.005246189232490531
2021-07-28,-0.003419011283199064
2021-07-29,0.00584284197194458
2021-07-30,0.006037598911821613
2021-08-02,0.013241812883824986
2021-08-03,0.008044290270287675
2021-08-04,-0.008183575777614582
2021-08-05,0.0010324870894643022
2021-08-06,-0.00045381885042550783
2021-08-09,-0.00282470473209637
2021-08-10,-0.009687838293185546
2021-08-11,-0.003407696589407957
2021-08-12,0.007837878443076663
2021-08-13,0.0013099328976984485
2021-08-16,-0.0020105575770324544
2021-08-17,0.003513118945050145
2021-08-18,0.0001130366073612693
2021-08-20,-0.017459737058059067
2021-08-23,-0.00841877759546618
2021-08-24,0.012350548310978333
2021-08-25,0.001089906475301331
2021-08-26,-0.0005001324224608733
2021-08-27,0.007342538631278152
2021-08-30,0.01742992549836681
2021-08-31,0.011927172194283974
2021-09-01,0.004478602083400799
2021-09-02,0.010285896867926676
2021-09-03,0.007905397917120633
2021-09-06,0.005945492223439384
2021-09-07,-0.002198826997082127
2021-09-08,0.000835935276711309
2021-09-09,0.004319085504222293
2021-09-13,0.00394873952259256
2021-09-14,0.005478200127583016
2021-09-15,0.009705392659561753
2021-09-16,0.001159557410084297
2021-09-17,-0.007016132341188974
2021-09-20,-0.017846854930876118
2021-09-21,0.006593165035256706
2021-09-22,0.008901047307947989
2021-09-23,0.010432177773828037
2021-09-24,-0.002700567335823273
2021-09-27,0.0003765816633863275
2021-09-28,-0.0048321875761816535
2021-09-29,0.005539814487524096
2021-09-30,6.245914452128999e-05
2021-10-01,-0.00017655556784152725
2021-10-04,0.010939026331361486
2021-10-05,0.00619337002353446
2021-10-06,-0.00805187257168384
2021-10-07,0.01581641080751698
2021-10-08,0.006964718789199915
2021-10-11,0.006639829986806055
2021-10-12,0.004603241980225183
2021-10-13,0.00672006145769143
2021-10-14,0.007185136682512948
2021-10-18,0.006329844321733688
2021-10-19,-0.011970740485437602
2021-10-20,-0.016305545566544864
2021-10-21,-0.004986607514782645
2021-10-22,-0.003777176798701027
2021-10-25,-0.013750549782774828
2021-10-26,0.014539662741633362
2021-10-27,-0.0008956709174409961
2021-10-28,-0.018448894872366135
2021-10-29,-0.00211793965662035
2021-11-01,0.01765994015980196
2021-11-02,0.0014492978274856655
2021-11-03,-0.0006285290918597991
2021-11-04,0.010294300370009292
2021-11-08,0.009866154580416417
2021-11-09,0.004415813891288551
2021-11-10,-0.002483957591839614
2021-11-11,-0.005967423043508399
2021-11-12,0.0068399452131591475
2021-11-15,0.003110812199367532
2021-11-16,-0.000749073581850988
2021-11-17,-0.0035010736195258707
2021-11-18,-0.016617157908860224
2021-11-22,-0.02600205931316252
2021-11-23,0.01602196036898637
2021-11-24,-0.0012322432140882912
2021-11-25,0.005221163346883695
2021-11-26,-0.028723740866406125
2021-11-29,-0.006687158797168403
2021-11-30,0.003048418060448799
2021-12-01,0.00793566451809103
2021-12-02,0.01155886592385071
2021-12-03,-0.0031988865611203513
2021-12-06,-0.014126406216211492
2021-12-07,0.012950012325843117
2021-12-08,0.01666472817041736
2021-12-09,0.005084104926593989
2021-12-10,0.004401308156853158
2021-12-13,-0.0016494512258930067
2021-12-14,-0.0006201983245200649
2021-12-15,-0.007286887026554657
2021-12-16,-0.0017547973481455105
2021-12-17,-0.02055415648242748
2021-12-20,-0.029642514594625264
2021-12-21,0.013623386087333399
2021-12-22,0.016514416342073665
2021-12-23,0.00892479917413985
2021-12-24,-0.007813509000460442
2021-12-27,0.0038150729760197595
2021-12-28,0.012549665560594433
2021-12-29,0.004383038124768993
2021-12-30,-0.0013799147809317209
2021-12-31,0.012431409544398824
2022-01-03,0.010783537134048667
2022-01-04,0.0028107280364524515
2022-01-05,0.0031071365597438363
2022-01-06,-0.0014798774419690433
2022-01-07,0.004968141961525052
2022-01-10,0.008629463921213368
2022-01-11,2.4843108920221308e-05
2022-01-12,0.00926708951631548
2022-01-13,0.005112922295578943
2022-01-14,0.0013813988731918468
2022-01-17,0.006139483181912987
2022-01-18,-0.019163270756766288
2022-01-19,-0.0008144882440402193
2022-01-20,-0.003208613671670189
2022-01-21,-0.018565672591145957
2022-01-24,-0.03525343686191459
2022-01-25,0.012121575246800062
2022-01-27,-0.011533551707697083
2022-01-28,0.00736464209797547
2022-01-31,0.013108306622114053
2022-02-01,0.011754165953930949
2022-02-02,0.010176777275081282
2022-02-03,-0.00809929049263182
2022-02-04,-0.005933730433565105
2022-02-07,-0.012177049156993943
2022-02-08,-0.0036279019913155455
2022-02-09,0.01273180336924988
2022-02-10,0.004606448172500975
2022-02-11,-0.017125749597147584
2022-02-14,-0.035226552849112205
2022-02-15,0.025074295625906313
2022-02-16,0.002161309394843204
2022-02-17,-0.004078459902957616
2022-02-18,-0.007093856416691729
2022-02-21,-0.013345199298678641
2022-02-22,-0.0108843155816115
2022-02-23,0.00618118172301859
2022-02-24,-0.05432712912346332
2022-02-25,0.03660948136442927
2022-02-28,0.007107425345208848
2022-03-02,4.391048372063489e-05
2022-03-03,-0.0034467658057672464
2022-03-04,-0.018124700934839165
2022-03-07,-0.019600063990162724
2022-03-08,0.011178574747016671
2022-03-09,0.021165182327270934
2022-03-10,0.011803580326631409
2022-03-11,0.006625116905057085
2022-03-14,0.004483431573371349
2022-03-15,-0.008725433360589611
2022-03-16,0.02128155312589982
2022-03-17,0.014591067243729862
2022-03-21,-0.005570135406482525
2022-03-22,0.0037508171189245404
2022-03-23,0.0006243651214627418
2022-03-24,0.0012507973212169871
2022-03-25,-0.001406358535545746
2022-03-28,-0.004484908622902858
2022-03-29,0.0050789784793050085
2022-03-30,0.007406816656712617
2022-03-31,0.0012868226166597985
2022-04-01,0.014941260710898912
2022-04-04,0.014957170766930261
2022-04-05,0.008868140150055931
2022-04-06,-0.0009291712966967286
2022-04-07,-0.0012536368715802596
2022-04-08,0.012515783997405787
2022-04-11,-0.0007396974360635879
2022-04-12,-0.009921526156296377
2022-04-13,-0.0010804467026719385
2022-04-18,-0.005220369264420516
2022-04-19,-0.01462975966865925
2022-04-20,0.00564044859910938
2022-04-21,0.017688665719003047
2022-04-22,-0.009080519519613197
2022-04-25,-0.021631155578258635
2022-04-26,0.012802621944420146
2022-04-27,-0.0077780344667789155
2022-04-28,0.004771812128013927
2022-04-29,-0.008702678322862468
2022-05-02,-0.00933782013047807
2022-05-04,-0.022117966531289137
2022-05-05,0.0011777876740107552
2022-05-06,-0.01965229635698015
2022-05-09,-0.01292742469045194
2022-05-10,-0.014762427127895194
2022-05-11,-0.008010979563043152
2022-05-12,-0.02086382055317724
2022-05-13,0.006363238595299028
2022-05-16,0.008776407526762084
2022-05-17,0.030016492689044744
2022-05-18,0.0017836830055297887
2022-05-19,-0.027564243864080153
2022-05-20,0.022388275483927238
2022-05-23,-0.002099305146826147
2022-05-24,-0.009632617562411886
2022-05-25,-0.02135938659373839
2022-05-26,0.009309931828877505
2022-05-27,0.01268937169433304
2022-05-30,0.019588359287962577
2022-05-31,0.008297355941371015
2022-06-01,-0.0015010538628392025
2022-06-02,0.006997584238737704
2022-06-03,-0.012974179328091034
2022-06-06,-0.006321463658927217
2022-06-07,-0.007817498313963825
2022-06-08,-0.003962193419995272
2022-06-09,0.007729745839628822
2022-06-10,-0.009000682547435829
2022-06-13,-0.028469833476474374
2022-06-14,-0.0021422301655688683
2022-06-15,0.0007516281922764545
2022-06-16,-0.02590334296625865
2022-06-17,-0.009239438335607005
2022-06-20,-0.015540237859655678
2022-06-21,0.027969855339396877
2022-06-22,-0.01521162753153787
2022-06-23,0.012427963993308488
2022-06-24,0.013317797968944644
2022-06-27,0.009818825061896876
2022-06-28,0.002767014821771041
